Title,Year,Standardized Title
Preoperative Anemia Has Gender Based Differences In Immediate Postoperative Mortality,2018,preoperative anemia has gender based differences in immediate postoperative mortality
Persistent Opioid Use Following Vascular Surgery,2018,persistent opioid use following vascular surgery
The SVS WIfI Classification Independently Predicts Wound Healing in Neuroischemic Diabetic foot Ulcers,2017,the svs wifi classification independently predicts wound healing in neuroischemic diabetic foot ulcers
Quantitative Measurements of Real Time Foot Perfusion in Patients with Critical Limb Ischemia ,2017,quantitative measurements of real time foot perfusion in patients with critical limb ischemia 
Similar Patency and Limb Salvage Rates When Comparing Primary Bypass with Bypass Following Failed Endovascular Intervention for Lower Limb Arterial Occlusive Disease,2017,similar patency and limb salvage rates when comparing primary bypass with bypass following failed endovascular intervention for lower limb arterial occlusive disease
Depression in Older Adults Undergoing Interventions for Peripheral Arterial Disease,2017,depression in older adults undergoing interventions for peripheral arterial disease
The Treatment of Complex Aortoiliac and Femoral Disease Using an Inguinal Approach and Viabahn Stents,2017,the treatment of complex aortoiliac and femoral disease using an inguinal approach and viabahn stents
Technique of Extended Iliofemoral Eversion Endarterectomy for Severe Iliofemoral Arterial Disease,2017,technique of extended iliofemoral eversion endarterectomy for severe iliofemoral arterial disease
The Impact of Endovenous Thermal Ablation on Venous Leg Ulcer Healing,2017,the impact of endovenous thermal ablation on venous leg ulcer healing
Evaluation of Biomarkers for Predicting Wound Healing in Venous Leg Ulcer,2017,evaluation of biomarkers for predicting wound healing in venous leg ulcer
Influence of Arterial and Venous Diameters on Autogenous Arteriovenous Access Patency,2017,influence of arterial and venous diameters on autogenous arteriovenous access patency
Comparison of Cyanoacrylate (VenaSeal) and Radiofrequency Ablation for Treatment of Varicose Veins in a Canadian Population,2017,comparison of cyanoacrylate (venaseal) and radiofrequency ablation for treatment of varicose veins in a canadian population
Reserve Aortic Ratio as an Index of Wall Vulnerability for AAAs,2017,reserve aortic ratio as an index of wall vulnerability for aaas
Percutaneous TEVAR Under Local Anaesthesia Without Cerebral Spinal Fluid Drainage,2017,percutaneous tevar under local anaesthesia without cerebral spinal fluid drainage
"EndoAnchors in Thoracic, Thoracoabdominal and Complex Abdominal Endovascular Aortic Repairs: Safe and Effective",2017,"endoanchors in thoracic, thoracoabdominal and complex abdominal endovascular aortic repairs: safe and effective"
"The Impact of Statins on Abdominal Aortic Aneurysm Growth, Rupture, and Perioperative Outcomes: A Systematic Review and Meta-Analysis",2017,"the impact of statins on abdominal aortic aneurysm growth, rupture, and perioperative outcomes: a systematic review and meta-analysis"
A Canadian Post-Market Study of Zenith Alpha Abdominal Endovascular Graft ,2017,a canadian post-market study of zenith alpha abdominal endovascular graft 
Early Results of Arch Pathology treated with Nexus Arch Endograft,2017,early results of arch pathology treated with nexus arch endograft
Thoraflex Hybrid Endovascular Frozen Elephant Trunk Device for Treatment of Complex Aortic Arch Disease,2017,thoraflex hybrid endovascular frozen elephant trunk device for treatment of complex aortic arch disease
Venous Arterialization for Non-Reconstructible Lower Extremity Arterial Disease - A Multi-Centre Case Series,2017,venous arterialization for non-reconstructible lower extremity arterial disease - a multi-centre case series
Topical Oxygen Therapy Closes Chronic Diabetic Foot Ulcers,2017,topical oxygen therapy closes chronic diabetic foot ulcers
Performance Assessment of a Radiofrequency Powered Guidewire for Crossing Peripheral Arterial Occlusions Based on Lesion Morphology,2017,performance assessment of a radiofrequency powered guidewire for crossing peripheral arterial occlusions based on lesion morphology
Air Bubbles Released from Thoracic Aortic Endograft Deployment: Analysis and Quantification,2017,air bubbles released from thoracic aortic endograft deployment: analysis and quantification
"Correlation Between Matrix Metalloproteinase-9 Activity, Intraluminal Thrombus Deposition, and Computational Pulsatile Hemodynamics in Human Abdominal Aortic Aneurysms",2017,"correlation between matrix metalloproteinase-9 activity, intraluminal thrombus deposition, and computational pulsatile hemodynamics in human abdominal aortic aneurysms"
Iliac Artery Torsion and Calcification Predict Endovascular Device Rotation and Severe Perioperative Complications in Advanced EVAR,2017,iliac artery torsion and calcification predict endovascular device rotation and severe perioperative complications in advanced evar
MRI Characteristics of Peripheral Arterial Lesions Relate to the Difficulty of Endovascular Procedures,2017,mri characteristics of peripheral arterial lesions relate to the difficulty of endovascular procedures
"Higher Surgeon Annual Volume, But Not Years of Experience, Leads to Reduced Rates of Perioperative Complications and Reoperations Following Open AAA Repair",2017,"higher surgeon annual volume, but not years of experience, leads to reduced rates of perioperative complications and reoperations following open aaa repair"
Evaluating Quality Metrics and Cost After Discharge: A Population-Based Study of Value in Health Care Following Major Vascular Surgery in Ontario,2017,evaluating quality metrics and cost after discharge: a population-based study of value in health care following major vascular surgery in ontario
Increasing Mortality Trends for Open Infrarenal and Thoracoabdominal Aneurysm Eepairs in the Endovascular Era,2017,increasing mortality trends for open infrarenal and thoracoabdominal aneurysm eepairs in the endovascular era
Device-Specific Variability in Aneurysm Sac Regression Following Endovascular Aneurysm Repair Based on a Comprehensive Registry of Patients in Eastern Ontario,2017,device-specific variability in aneurysm sac regression following endovascular aneurysm repair based on a comprehensive registry of patients in eastern ontario
Carotid-Artery Revascularization: Does Surgeon or Interventionalist Specialty Matter?,2017,carotid-artery revascularization: does surgeon or interventionalist specialty matter?
Risk of Intracranial Hemorrhage Following Carotid Endarterectomy Versus Stenting,2017,risk of intracranial hemorrhage following carotid endarterectomy versus stenting
Level of Clinical Evidence Presented at the Canadian Society for Vascular Surgery Annual Meeting over a 5-year period (2012-2016),2017,level of clinical evidence presented at the canadian society for vascular surgery annual meeting over a 5-year period (2012-2016)
Break Out of the Classroom: The Use of Escape Rooms as an Alternative Learning Strategy for Surgical Education,2017,break out of the classroom: the use of escape rooms as an alternative learning strategy for surgical education
"Knowledge, Impressions, and use of Government-Funded Physical Disability Support Programs in Vascular Surgery: A Survey of Canadian Physicians",2017,"knowledge, impressions, and use of government-funded physical disability support programs in vascular surgery: a survey of canadian physicians"
Is Patient Satisfaction Improved by Showing Patients their CT and Angiographic Images Prior to Undergoing Vascular Surgery?,2017,is patient satisfaction improved by showing patients their ct and angiographic images prior to undergoing vascular surgery?
Do Vascular Surgery Patients Investigated with an Angiogram First Approach Receive Faster Treatment in Saskatchewan vs. those Investigated with CTA?,2017,do vascular surgery patients investigated with an angiogram first approach receive faster treatment in saskatchewan vs. those investigated with cta?
IFU Violation and Anatomic Factors are Strongest Predictors of Clinically Significant Type II Endoleaks,2017,ifu violation and anatomic factors are strongest predictors of clinically significant type ii endoleaks
Surgically Positioned Paravertebral Catheter for analgesia post Retroperitoneal Aortic Aneurysm Repair,2017,surgically positioned paravertebral catheter for analgesia post retroperitoneal aortic aneurysm repair
Point of Care Ultrasound (POCUS) Use as Adjunct to Physical Exam and its Impact on Arteriovenous Fistula Maturation,2017,point of care ultrasound (pocus) use as adjunct to physical exam and its impact on arteriovenous fistula maturation
Outcomes of Minor Amputations in Patients with Peripheral Vascular Disease at a Tertiary Care Institution,2017,outcomes of minor amputations in patients with peripheral vascular disease at a tertiary care institution
"The Effect of Renin-Angiotensin System Blockade on Abdominal Aortic Aneurysm Growth, Rupture and Perioperative Outcomes: A Systematic Review and Meta-Analysis",2017,"the effect of renin-angiotensin system blockade on abdominal aortic aneurysm growth, rupture and perioperative outcomes: a systematic review and meta-analysis"
Hospital Readmission and Emergency Department Visits After Vascular Surgery: A Prospective Cohort Study,2017,hospital readmission and emergency department visits after vascular surgery: a prospective cohort study
Assessing Patient Preferences for and Ranking of Outcomes Presented in Randomized Trials of Endovascular Aortic Surgery (APPROPRIATE),2017,assessing patient preferences for and ranking of outcomes presented in randomized trials of endovascular aortic surgery (appropriate)
Establishing the Publication Rate of Abstracts Submitted between 2012 to 2016 to the Canadian Society for Vascular Surgery Annual Meeting,2017,establishing the publication rate of abstracts submitted between 2012 to 2016 to the canadian society for vascular surgery annual meeting
Computational Simulations to Predict Fenestrated Stent Graft Rotation upon Deployment,2017,computational simulations to predict fenestrated stent graft rotation upon deployment
Current Practices in Venous Disease – A Survey of Canadian Vascular Surgeons,2017,current practices in venous disease – a survey of canadian vascular surgeons
Temporal Trends of Aortic Custom Medical Device Usage in Canada,2017,temporal trends of aortic custom medical device usage in canada
Development of a Semi-Automated FEVAR Planning Technique,2017,development of a semi-automated fevar planning technique
A Novel Iliac Morphology Score Predicts Procedural Mortality and Major Vascular Complication in Transfemoral Aortic Valve Replacement,2017,a novel iliac morphology score predicts procedural mortality and major vascular complication in transfemoral aortic valve replacement
Posterior Approach to Popliteal Artery Aneurysm Repair; an Underutilized Technique? ,2017,posterior approach to popliteal artery aneurysm repair; an underutilized technique? 
Reliability and Measurement Error of Digital Planimetry for the Measurement of Chronic Venous Leg Ulcers,2017,reliability and measurement error of digital planimetry for the measurement of chronic venous leg ulcers
Physicians’ Peripheral Arterial Disease Knowledge Gap Starts in Medical School,2017,physicians’ peripheral arterial disease knowledge gap starts in medical school
Endovascular Repair of Abdominal Aortic Aneurysm (EVAR) in Octogenarians: A Report on Clinical Outcomes,2017,endovascular repair of abdominal aortic aneurysm (evar) in octogenarians: a report on clinical outcomes
The BEST-CLI Trial – Why we Need to Continue to Enroll Patients and What Have We Learned So Far,2017,the best-cli trial – why we need to continue to enroll patients and what have we learned so far
The SVS WiFi Classification Independently Predicts Wound Healing In Neuroischemic DFU,2017,the svs wifi classification independently predicts wound healing in neuroischemic dfu
Quantitative Measurements Of Real Time Foot Perfusion In Patients With CLI,2017,quantitative measurements of real time foot perfusion in patients with cli
Similar Patency And Limb Salvage Rates When Comparing Primary Bypass With Bypass Following Failed Endovascular Intervention For Lower Limb Arterial Occlusive Disease,2017,similar patency and limb salvage rates when comparing primary bypass with bypass following failed endovascular intervention for lower limb arterial occlusive disease
Depression In Older Adults Undergoing Interventions For PAD,2017,depression in older adults undergoing interventions for pad
The Treatment Of Complex Aortoiliac And Femoral Disease Using An Inguinal Approach And Viabahn Stents,2017,the treatment of complex aortoiliac and femoral disease using an inguinal approach and viabahn stents
Technique Of Extended Iliofemoral Eversion Endarterectomy For Severe Iliofemoral Arterial Disease,2017,technique of extended iliofemoral eversion endarterectomy for severe iliofemoral arterial disease
The Impact Of Endovenous Thermal Ablation On Venous Leg Ulcer Healing,2017,the impact of endovenous thermal ablation on venous leg ulcer healing
Evaluation Of Biomarkers For Predicting Wound Healing In Venous Leg Ulcer,2017,evaluation of biomarkers for predicting wound healing in venous leg ulcer
Influence Of Arterial And Venous Diameters On Autogenous Arteriovenous Access Patency,2017,influence of arterial and venous diameters on autogenous arteriovenous access patency
Comparison Of Cyanoacrylate And Rfa For Treatment Of Varicose Veins In A Canadian Population,2017,comparison of cyanoacrylate and rfa for treatment of varicose veins in a canadian population
Improving the Outcome of Vein Grafts and Fistulae: Should Surgeons Turn Veins Into Arteries?,2017,improving the outcome of vein grafts and fistulae: should surgeons turn veins into arteries?
Reserve Aortic Ratio As An Index Of Wall Vulnerability For AAAs,2017,reserve aortic ratio as an index of wall vulnerability for aaas
Percutaneous Tevar Under Local Anesthesia Without Csf Drainage,2017,percutaneous tevar under local anesthesia without csf drainage
"Endoanchors In Thoracic, Taaa, And Complex Evars: Safe And Effective",2017,"endoanchors in thoracic, taaa, and complex evars: safe and effective"
"The Impact Of Statins On Aaa Growth, Rupture, And Perioperative Outcomes",2017,"the impact of statins on aaa growth, rupture, and perioperative outcomes"
A Canadian Post-market Study Of Zenith Alpha Abdominal Evar Graft,2017,a canadian post-market study of zenith alpha abdominal evar graft
IFU Violation And Anatomic Factors Are Strongest Predictors Of Clinically Significant Type II Endoleaks,2017,ifu violation and anatomic factors are strongest predictors of clinically significant type ii endoleaks
Surgically Positioned Paravertebral Catheter For Analgesia Post Retroperitoneal Aortic Aneurysm Repair,2017,surgically positioned paravertebral catheter for analgesia post retroperitoneal aortic aneurysm repair
Point Of Care Ultrasound (pocus) Use As Adjunct To Physical Exam And Its Impact On Arteriovenous Fistula Maturation,2017,point of care ultrasound (pocus) use as adjunct to physical exam and its impact on arteriovenous fistula maturation
Outcomes Of Minor Amputations In Patients With Peripheral Vascular Disease At A Tertiary Care Institution,2017,outcomes of minor amputations in patients with peripheral vascular disease at a tertiary care institution
"The Effect Of Renin-angiotensin System Blockade On Abdominal Aortic Aneurysm Growth, Rupture And Perioperative Outcomes: A Systematic Review And Meta-analysis",2017,"the effect of renin-angiotensin system blockade on abdominal aortic aneurysm growth, rupture and perioperative outcomes: a systematic review and meta-analysis"
Hospital Readmission And Emergency Department Visits After Vascular Surgery: A Prospective Cohort Study,2017,hospital readmission and emergency department visits after vascular surgery: a prospective cohort study
Assessing Patient Preferences For And Ranking Of Outcomes Presented In Randomized Trials Of Endovascular Aortic Surgery (appropriate),2017,assessing patient preferences for and ranking of outcomes presented in randomized trials of endovascular aortic surgery (appropriate)
Establishing The Publication Rate Of Abstracts Submitted Between 2012 To 2016 To The Canadian Society For Vascular Surgery Annual Meeting,2017,establishing the publication rate of abstracts submitted between 2012 to 2016 to the canadian society for vascular surgery annual meeting
Computational Simulations To Predict Fenestrated Stent Graft Rotation Upon Deployment,2017,computational simulations to predict fenestrated stent graft rotation upon deployment
Current Practices In Venous Disease – A Survey Of Canadian Vascular Surgeons,2017,current practices in venous disease – a survey of canadian vascular surgeons
Temporal Trends Of Aortic Custom Medical Device Usage In Canada,2017,temporal trends of aortic custom medical device usage in canada
Development Of A Semi-automated Fevar Planning Technique,2017,development of a semi-automated fevar planning technique
A Novel Iliac Morphology Score Predicts Procedural Mortality And Major Vascular Complication In Transfemoral Aortic Valve Replacement,2017,a novel iliac morphology score predicts procedural mortality and major vascular complication in transfemoral aortic valve replacement
Posterior Approach To Popliteal Arteray Aneurysm Repair; An Underutilized Technique?,2017,posterior approach to popliteal arteray aneurysm repair; an underutilized technique?
Reliability And Measurement Error Of Digital Planimetry For The Measurement Of Chronic Venous Leg Ulcers,2017,reliability and measurement error of digital planimetry for the measurement of chronic venous leg ulcers
Physicians’ Peripheral Arterial Disease Knowledge Gap Starts In Medical School,2017,physicians’ peripheral arterial disease knowledge gap starts in medical school
Endovascular Repair Of Abdominal Aortic Aneurysm (evar) In Octogenarians: A Report On Clinical Outcomes,2017,endovascular repair of abdominal aortic aneurysm (evar) in octogenarians: a report on clinical outcomes
Early Results Of Arch Pathology Treated With Nexus Arch Endograft,2017,early results of arch pathology treated with nexus arch endograft
Thoraflex Hybrid Endovascular Frozen Elephant Trunk Device For Treatment Of Complex Aortic Arch Disease,2017,thoraflex hybrid endovascular frozen elephant trunk device for treatment of complex aortic arch disease
Venous Arterialization For Non-reconstructible Lower Extremity Arterial Disease,2017,venous arterialization for non-reconstructible lower extremity arterial disease
Topical Oxygen Therapy Closes Chronic DFUs,2017,topical oxygen therapy closes chronic dfus
Performance Assessment Of RF Powered Guidewire For Crossing Peripheral Arterial Occlusions Based On Lesion Morphology,2017,performance assessment of rf powered guidewire for crossing peripheral arterial occlusions based on lesion morphology
Air Bubbles Released From Thoracic Aortic Endograft Deployment: Analysis And Quantification,2017,air bubbles released from thoracic aortic endograft deployment: analysis and quantification
"Correlation Between MMP-9 Activity, Intraluminal Thrombus Deposition, And Computational Pulsatile Hemodynamics In Human AAAs",2017,"correlation between mmp-9 activity, intraluminal thrombus deposition, and computational pulsatile hemodynamics in human aaas"
Iliac Artery Torsion And Calcification Predict Endovascular Device Rotation And Severe Perioperative Complications In Advanced EVAR,2017,iliac artery torsion and calcification predict endovascular device rotation and severe perioperative complications in advanced evar
MRI Characteristics Of Peripheral Arterial Lesions Relate To The Difficulty Of Endovascular Procedures,2017,mri characteristics of peripheral arterial lesions relate to the difficulty of endovascular procedures
Systemic Inflammatory Disease Prevents Sac Regression after Endovascular Aneurysm Repair,2017,systemic inflammatory disease prevents sac regression after endovascular aneurysm repair
"Higher Surgeon Annual Volume, But Not Years Of Experience, Leads To Reduced Rates Of Perioperative Complications And Reoperations Following Open AAA Repair",2017,"higher surgeon annual volume, but not years of experience, leads to reduced rates of perioperative complications and reoperations following open aaa repair"
Evaluating Quality Metrics And Cost After Discharge: A Population-based Study Of Value In Health Care Following Major Vascular Surgery In Ontario,2017,evaluating quality metrics and cost after discharge: a population-based study of value in health care following major vascular surgery in ontario
Increasing Mortality Trends For Open Infrarenal And TAAA Repairs In The Endovascular Era,2017,increasing mortality trends for open infrarenal and taaa repairs in the endovascular era
Device-specific Variability In Aneurysm Sac Regression Following EVAR Based On A Comprehensive Registry Of Patients In Eastern Ontario,2017,device-specific variability in aneurysm sac regression following evar based on a comprehensive registry of patients in eastern ontario
Do Vascular Surgery Patients Investigated With An Angiogram First Approach Receive Faster Treatment In Saskatchewan Vs. Those Investigated With CTA?,2017,do vascular surgery patients investigated with an angiogram first approach receive faster treatment in saskatchewan vs. those investigated with cta?
Carotid Artery Revascularization: Does Surgeon Or Interventionalists Specialty Matter?,2017,carotid artery revascularization: does surgeon or interventionalists specialty matter?
"Knowledge, Impressions, And Use Of Government-funded Physical Disability Support Programs In Vascular Surgery: A Survey Of Canadian Physicians",2017,"knowledge, impressions, and use of government-funded physical disability support programs in vascular surgery: a survey of canadian physicians"
Level Of Clinical Evidence Presented At The CSVS Annual Meeting Over A 5 Year Period,2017,level of clinical evidence presented at the csvs annual meeting over a 5 year period
Break Out Of The Classroom: The Use Of Escape Rooms As An Alternative Learning Strategy For Surgical Education,2017,break out of the classroom: the use of escape rooms as an alternative learning strategy for surgical education
Risk Of Intracranial Hemorrhage Following Carotid Endarterectomy Versus Stenting,2017,risk of intracranial hemorrhage following carotid endarterectomy versus stenting
Is Patient Satisfaction Improved By Showing Patients Their CT And Angiographic Images Prior To Undergoing Vascular Surgery?,2017,is patient satisfaction improved by showing patients their ct and angiographic images prior to undergoing vascular surgery?
Investigating Factors That Delay Carotid Endarterectomy (CEA) In Patients With Symptomatic Carotid Artery Stenosis,2016,investigating factors that delay carotid endarterectomy (cea) in patients with symptomatic carotid artery stenosis
The Fall Of Carotid Endarterectomy And Rise Of Carotid Stenting In Ontario From 2002-2014,2016,the fall of carotid endarterectomy and rise of carotid stenting in ontario from 2002-2014
What Are The Current Indications For Carotid Doppler Ultrasound?,2016,what are the current indications for carotid doppler ultrasound?
"Long Term Outcomes Of Carotid Endarterectomy Versus Stenting: A 12 Year Multicenter Observational Analysis Of 14,464 Patients",2016,"long term outcomes of carotid endarterectomy versus stenting: a 12 year multicenter observational analysis of 14,464 patients"
Any IFU Deviation Predicts Device Failure In Patients Undergoing EVAR In Mid-Term Follow-Up,2016,any ifu deviation predicts device failure in patients undergoing evar in mid-term follow-up
Off-Label Endograft Use Is Associated With Increased Overall Mortality And Is Predicted By Anatomic Severity Grading Score For Abdominal Aortic Aneurysm,2016,off-label endograft use is associated with increased overall mortality and is predicted by anatomic severity grading score for abdominal aortic aneurysm
Effectiveness Of Point-Of-Care Ultrasound Performed By Medical Students Compared To Physical Examination By Vascular Surgeons In The Detection Of Abdominal Aortic Aneurysms,2016,effectiveness of point-of-care ultrasound performed by medical students compared to physical examination by vascular surgeons in the detection of abdominal aortic aneurysms
Sheath Size And Age Are Predictors Of Vascular Complications Post Trans-Aortic Valve Implant (TAVI),2016,sheath size and age are predictors of vascular complications post trans-aortic valve implant (tavi)
Transapical Delivery Of A Custom Branched Aortic Arch Endograft In An Animal Model,2016,transapical delivery of a custom branched aortic arch endograft in an animal model
Management Of The Left Subclavian Artery During Thoracic Endovascular Aortic Repair,2016,management of the left subclavian artery during thoracic endovascular aortic repair
Single Institution Experience With Hybrid Endovascular And Surgical Repairs Involving The Aortic Arch: A Retrospective Review,2016,single institution experience with hybrid endovascular and surgical repairs involving the aortic arch: a retrospective review
Anatomic Predictors Of Negative Aortic Remodeling In Medically Treated Uncomplicated Chronic Type B Dissection,2016,anatomic predictors of negative aortic remodeling in medically treated uncomplicated chronic type b dissection
Topical Oxygen Therapy Results In Complete Wound Healing In Diabetic Foot Ulcers,2016,topical oxygen therapy results in complete wound healing in diabetic foot ulcers
Continuous Oxygen Ambulatory Therapy Improves Wound Healing In Chronic Diabetic Foot Ulcers,2016,continuous oxygen ambulatory therapy improves wound healing in chronic diabetic foot ulcers
Randomized Control Trial Of Negative Pressure Wound Therapy For High Risk Groin Wounds In Lower Extremity Revascularization,2016,randomized control trial of negative pressure wound therapy for high risk groin wounds in lower extremity revascularization
Economic Implications Of Publically Funded Endovenous Saphenous Vein Ablation (EVA),2016,economic implications of publically funded endovenous saphenous vein ablation (eva)
Venous Stenting For Lower Extremity Venous Occlusive Disease: The Vancouver General Hospital Experience,2016,venous stenting for lower extremity venous occlusive disease: the vancouver general hospital experience
Vascular Access In The Lower Limb,2016,vascular access in the lower limb
VSEP Jeopardy,2016,vsep jeopardy
Abdominal Aortic Aneurysm Growth Is Associated With Changes In Thrombus Deposition,2016,abdominal aortic aneurysm growth is associated with changes in thrombus deposition
Predicting Iliac Artery Deformation In Response To Guidewire Insertion Using Computational Simulations,2016,predicting iliac artery deformation in response to guidewire insertion using computational simulations
The Impact Of Limited Vascular Ultrasound Studies On Clinical Decision Making In Patients With Peripheral Arterial Disease,2016,the impact of limited vascular ultrasound studies on clinical decision making in patients with peripheral arterial disease
Applying Criterion Based Indications For Vascular Ultrasound Studies: Planning Quality Improvement,2016,applying criterion based indications for vascular ultrasound studies: planning quality improvement
Patient Understanding And Implications For Consent For Vascular Treatment And Consent,2016,patient understanding and implications for consent for vascular treatment and consent
Understanding And Predicting Endovascular Device Rotation,2016,understanding and predicting endovascular device rotation
Percutaneous TEVAR Under Local Anesthesia Without Cerebral Spinal Fluid Drainage,2016,percutaneous tevar under local anesthesia without cerebral spinal fluid drainage
Duplex Criteria For Renal Artery In-Stent Restenosis,2016,duplex criteria for renal artery in-stent restenosis
Can Outcomes Be Improved With Implementation Of A “CODE AAA”? A Comparison Of Ruptured Aortic Aneurysm And Trauma Code Patients,2016,can outcomes be improved with implementation of a “code aaa”? a comparison of ruptured aortic aneurysm and trauma code patients
Exploring The Training Experiences Of A Direct Entry Vascular Surgery Resident Cohort Using Focus Groups,2016,exploring the training experiences of a direct entry vascular surgery resident cohort using focus groups
Patient Profile And Peripheral Vascular Interventions In Consecutive Patients Treated In A Single Academic Center,2016,patient profile and peripheral vascular interventions in consecutive patients treated in a single academic center
Multiple Mini Personal Interviews For Selecting Vascular Surgery Residents,2016,multiple mini personal interviews for selecting vascular surgery residents
Utility Of The Assessment Urgency Algorithm In Predicting Length Of Stay In A Vascular Surgery Patient Cohort,2016,utility of the assessment urgency algorithm in predicting length of stay in a vascular surgery patient cohort
Evaluating The Effectiveness Of Internal Iliac Artery Branched Endovascular Stent Grafts; Institutional Experience,2016,evaluating the effectiveness of internal iliac artery branched endovascular stent grafts; institutional experience
Sex Differences In Endovascular Abdominal Aortic Aneurysm: A Meta-Analysis,2016,sex differences in endovascular abdominal aortic aneurysm: a meta-analysis
Smart(Phone) Learning Experience Amongst Vascular Residents Utilizing A Response System Application,2016,smart(phone) learning experience amongst vascular residents utilizing a response system application
Percutaneous Endovascular Aneurysm Repair: A Single Center Economic Analysis,2016,percutaneous endovascular aneurysm repair: a single center economic analysis
Preliminary Results Of A Prospective Trial Of Endovascular Aortic Aneurysm Repair As Day Surgery,2016,preliminary results of a prospective trial of endovascular aortic aneurysm repair as day surgery
Development And Initial Evaluation Of A Same Day Discharge Percutaneous Endovascular Aneurysm Repair Pathway,2016,development and initial evaluation of a same day discharge percutaneous endovascular aneurysm repair pathway
Quality Improvement In Elective EVAR Length Of Stay Using Risk Adjusted VQI Comparisons: A Local Study,2016,quality improvement in elective evar length of stay using risk adjusted vqi comparisons: a local study
A New “Angle” On Aortic Neck Angulation Measurement,2016,a new “angle” on aortic neck angulation measurement
Ten Years Of Endovascular Aortic Aneurysm Repair: A Population-Based Evaluation Of Post-Operative Imaging And Mortality,2016,ten years of endovascular aortic aneurysm repair: a population-based evaluation of post-operative imaging and mortality
Endovascular Repair Of Ruptured Abdominal Aortic Aneurysms: Are Outcomes Device Dependent?,2016,endovascular repair of ruptured abdominal aortic aneurysms: are outcomes device dependent?
The future of EVAR - A Personal View,2016,the future of evar - a personal view
The Effect Of Gender On Outcomes After Lower Extremity Revascularization,2016,the effect of gender on outcomes after lower extremity revascularization
Magnetic Resonance Imaging As A Predictor Of Forces Required To Cross Peripheral Artery Lesions With A Guidewire,2016,magnetic resonance imaging as a predictor of forces required to cross peripheral artery lesions with a guidewire
Comparison Of Superior Femoral Artery (SFA) Angioplasty Combined With Open Femoral Endarterectomy To Open Surgical Bypass For Femoropopliteal Occlusive Disease,2016,comparison of superior femoral artery (sfa) angioplasty combined with open femoral endarterectomy to open surgical bypass for femoropopliteal occlusive disease
A Randomized Controlled Trial Evaluating The Impact Of Expert Feedback On The Acquisitions Of Technical Skills In Vascular Surgery,2016,a randomized controlled trial evaluating the impact of expert feedback on the acquisitions of technical skills in vascular surgery
Bringing Simulation-Training To The Masses: Why Group Learning Can Be An Effective Low-Cost Alternative To The Traditional Hot-Seat Model,2016,bringing simulation-training to the masses: why group learning can be an effective low-cost alternative to the traditional hot-seat model
Ontario Current State Assessment And Proposed Program Framework: Acute Care Vascular Services,2016,ontario current state assessment and proposed program framework: acute care vascular services
The reorganization of English vascular services - why and when?,2016,the reorganization of english vascular services - why and when?
Long Term Results Of The NAIS Procedure For Aortic Graft Infections And Mycotic Aneurysms: A Single Center Experience,2016,long term results of the nais procedure for aortic graft infections and mycotic aneurysms: a single center experience
Long Term Outcomes Of Conservative Management For Large Inoperable Abdominal Aortic Aneurysms,2016,long term outcomes of conservative management for large inoperable abdominal aortic aneurysms
Psoas Muscle Area And All-Case Mortality After Endovascular And Open Aortic Aneurysm Repair,2016,psoas muscle area and all-case mortality after endovascular and open aortic aneurysm repair
Understanding The Burden For Abdominal Aortic Ultrasound Scanning For Aneurysm Care In A Publically Funded Health System: An Analysis Of Census Data,2016,understanding the burden for abdominal aortic ultrasound scanning for aneurysm care in a publically funded health system: an analysis of census data
Late Open Surgical Conversion After Endovascular Abdominal Aortic Aneurysm Repair: A Review Of 15 Years Of Experience,2016,late open surgical conversion after endovascular abdominal aortic aneurysm repair: a review of 15 years of experience
In Situ Laser Fenestration During TEVAR: Innovation in Practice,2015,in situ laser fenestration during tevar: innovation in practice
Budget Impact of Percutaneous Endovascular Abdominal Aorta Aneurysm Repair (PEVAR) Compared to Standard Endovascular Repair in Canadian Hospitals,2015,budget impact of percutaneous endovascular abdominal aorta aneurysm repair (pevar) compared to standard endovascular repair in canadian hospitals
Short Term Outcomes of Introducing Percutaneous Endovascular Aneurysm Repair in Comparison to Open Endovascular Aneurysm Repair at an Academic Institution,2015,short term outcomes of introducing percutaneous endovascular aneurysm repair in comparison to open endovascular aneurysm repair at an academic institution
Direct High Resolution Angioscopic Imaging During Endovascular Surgery ,2015,direct high resolution angioscopic imaging during endovascular surgery 
The In-Hospital Cost of Treating Thoracoabdominal and Juxtarenal AAAs with EVAR in a High Risk Patient Population,2015,the in-hospital cost of treating thoracoabdominal and juxtarenal aaas with evar in a high risk patient population
Development and Implementation of EVAR Follow Up Guidelines: A Quality Improvement Project through the IDEAS Ontario Program,2015,development and implementation of evar follow up guidelines: a quality improvement project through the ideas ontario program
Public Health Initiatives and Stroke Awareness,2015,public health initiatives and stroke awareness
Plaque Echodensity and Textural Features are Associated with Carotid Plaque Instability ,2015,plaque echodensity and textural features are associated with carotid plaque instability 
Implementation and Adherence to Stroke Guidelines for Treatment of Extracranial Carotid Occlusive Disease Through a Multidisciplinary Team: Review of 1895 Carotid Endarterectomies in a Single Health Authority from 2006-2014,2015,implementation and adherence to stroke guidelines for treatment of extracranial carotid occlusive disease through a multidisciplinary team: review of 1895 carotid endarterectomies in a single health authority from 2006-2014
