Title,Year,Standardized Title
Renal Volumes and eGFR Changes After Fenestrated-Branched Aortic Repair,2018,renal volumes and egfr changes after fenestrated-branched aortic repair
Implications of Secondary Aortic Intervention after TEVAR for Acute and Chronic Type B Dissection,2018,implications of secondary aortic intervention after tevar for acute and chronic type b dissection
Primary Tear Distance From Left Subclavian Artery Predicts Growth in Chronic Type B Aortic Dissection,2018,primary tear distance from left subclavian artery predicts growth in chronic type b aortic dissection
Retrograde Type A Dissection after TEVAR for Type B Aortic Dissection,2018,retrograde type a dissection after tevar for type b aortic dissection
"Jesse, Jack, and Vascular Surgery",2018,"jesse, jack, and vascular surgery"
Predictors of Outcome in Infrainguinal Bypass for Trauma,2018,predictors of outcome in infrainguinal bypass for trauma
Early Results Of A Collaborative Multispecialty Mangled Extremity Algorithm For Acute Limb Salvage With Incorporation Of Long Saphenous Arterial-Venous Loops For Free-Flap Reconstruction In The Community Hospital Setting,2018,early results of a collaborative multispecialty mangled extremity algorithm for acute limb salvage with incorporation of long saphenous arterial-venous loops for free-flap reconstruction in the community hospital setting
Identification of Unique Characteristics Associated with Traumatic Blunt Aortic Injuries,2018,identification of unique characteristics associated with traumatic blunt aortic injuries
Impact of Glucose Control and Regimen on Limb Salvage in Patients Undergoing Vascular Intervention,2018,impact of glucose control and regimen on limb salvage in patients undergoing vascular intervention
Warm Ischemia Time Decreases Primary Patency of Cryopreserved Conduits in Patients Undergoing Lower Extremity Bypass,2018,warm ischemia time decreases primary patency of cryopreserved conduits in patients undergoing lower extremity bypass
The Implementation of a Pulmonary Embolism Response Team in the Management of Pulmonary Embolism,2018,the implementation of a pulmonary embolism response team in the management of pulmonary embolism
Pharmacologic Adjuncts,2018,pharmacologic adjuncts
"Crossing CTOs: Devices and Techniques, Including Pedal Access",2018,"crossing ctos: devices and techniques, including pedal access"
Atherectomy and Vessel Prep: The Science and the Art,2018,atherectomy and vessel prep: the science and the art
Covered Stents and Biologics: Choosing the Right Tool for the Right Job,2018,covered stents and biologics: choosing the right tool for the right job
Endovascular Complications: Tips for Avoiding Trouble and Strategies for Getting Out of Trouble,2018,endovascular complications: tips for avoiding trouble and strategies for getting out of trouble
3D Planning and Robotic Guided Fenestration: A Unique Approach to a Complex Dissection,2018,3d planning and robotic guided fenestration: a unique approach to a complex dissection
Robotic Assisted Iliofemoral Arterial Bypass for the Treatment of Iliac Artery Endofibrosis,2018,robotic assisted iliofemoral arterial bypass for the treatment of iliac artery endofibrosis
Unusual Axillo-Subclavian Artery Aneurysm,2018,unusual axillo-subclavian artery aneurysm
Retrograde Veno-Cutaneous Approach to Establish Central Venous Access in Chronic Central Venous Occlusions,2018,retrograde veno-cutaneous approach to establish central venous access in chronic central venous occlusions
Liposomal Nanocarriers Designed for Spatially-Controlled Targeting Under Vascular Sheer Stress,2018,liposomal nanocarriers designed for spatially-controlled targeting under vascular sheer stress
The Epidermal Growth Factor Pathway Axis is Disrupted in Diabetic Mesenchymal Stem Cells from Peripheral Arterial Disease Patients,2018,the epidermal growth factor pathway axis is disrupted in diabetic mesenchymal stem cells from peripheral arterial disease patients
Storage of HSV in Saline Leads to Membrane Disruption and Endothelial Dysfunction,2018,storage of hsv in saline leads to membrane disruption and endothelial dysfunction
Case Report: Aortic Agenesis and Renal Transplantation using the Hepatic Artery as Inflow,2018,case report: aortic agenesis and renal transplantation using the hepatic artery as inflow
Rotational Vertebral Artery Occlusion Caused by Completely Extra-osseous Vertebral Artery,2018,rotational vertebral artery occlusion caused by completely extra-osseous vertebral artery
Ligation of Common Iliac Artery Mycotic Aneurysm in a Neonate and Review of the Literature,2018,ligation of common iliac artery mycotic aneurysm in a neonate and review of the literature
TEVAR for Descending Thoracic Aortic Aneurysm with Double Aortic Arch,2018,tevar for descending thoracic aortic aneurysm with double aortic arch
Perigraft-Peritoneal Shunt: Novel treatment of Resistant Bypass Perigraft Seromas,2018,perigraft-peritoneal shunt: novel treatment of resistant bypass perigraft seromas
Natural History and Management Outcomes of Segmental Arterial Mediolysis,2018,natural history and management outcomes of segmental arterial mediolysis
Outcomes of Antegrade and Retrograde Open Mesenteric Bypass for Acute Mesenteric Ischemia,2018,outcomes of antegrade and retrograde open mesenteric bypass for acute mesenteric ischemia
Effects of Case Timing and Care Team Composition on Hospital Operating Room Costs for Routine Endovascular Procedures,2018,effects of case timing and care team composition on hospital operating room costs for routine endovascular procedures
Long Term Outcomes of Carotid-Subclavian Bypass in the Setting of Thoracic Endovascular Aortic Repair,2018,long term outcomes of carotid-subclavian bypass in the setting of thoracic endovascular aortic repair
Gender is not an Independent Risk Factor for Long Term Survival after EVAR,2018,gender is not an independent risk factor for long term survival after evar
Anemia and Postoperative Outcomes after Elective Abdominal Aneurysm Repair,2018,anemia and postoperative outcomes after elective abdominal aneurysm repair
Aorto-iliac Calcification Correlates with 5-year Survival Following Abdominal Aorta Aneurysm Repair,2018,aorto-iliac calcification correlates with 5-year survival following abdominal aorta aneurysm repair
Implementation of a strict indication policy to reduce the number of unnecessary IVC filters,2017,implementation of a strict indication policy to reduce the number of unnecessary ivc filters
Improved Outcomes with Proximal Radiocephalic Arteriovenous Fistulas Compared to Brachiocephalic Arteriovenous Fistulas,2017,improved outcomes with proximal radiocephalic arteriovenous fistulas compared to brachiocephalic arteriovenous fistulas
Increasing Use of Endovascular Therapy in Pediatric Vascular Trauma,2017,increasing use of endovascular therapy in pediatric vascular trauma
"Correlating WIfI scores, rate of amputation and wound healing following lower extremity revascularization",2017,"correlating wifi scores, rate of amputation and wound healing following lower extremity revascularization"
Zyflamend+Wholemega Fatty Acid Combinatorial Dietary Supplement Therapy Inhibits Intimal Hyperplasia via the Attenuation of M2 Macrophage Differentiation in a Rodent Model of Vascular Injury,2017,zyflamend+wholemega fatty acid combinatorial dietary supplement therapy inhibits intimal hyperplasia via the attenuation of m2 macrophage differentiation in a rodent model of vascular injury
Outcomes of Resection for Renal Cell Carcinoma with Extensive Inferior Vena Caval Thrombus,2017,outcomes of resection for renal cell carcinoma with extensive inferior vena caval thrombus
Initial Single Center Experience With a New Aspiration Thrombectomy Device For Arterial And Venous Thrombosis,2017,initial single center experience with a new aspiration thrombectomy device for arterial and venous thrombosis
Endovascular Recanalization of Chronic Juxtarenal Aortoiliac Occlusions Utilizing Adjuvant Renovisceral Protection Maneuvers,2017,endovascular recanalization of chronic juxtarenal aortoiliac occlusions utilizing adjuvant renovisceral protection maneuvers
The Incidence and Management of Type 1C Endoleaks Using Investigational Fenestrated Custom-Made Devices(iCMD’s) for Fenestrated Endovascular Aneurysm Repair(FEVAR),2017,the incidence and management of type 1c endoleaks using investigational fenestrated custom-made devices(icmd’s) for fenestrated endovascular aneurysm repair(fevar)
Renal Function Predicts Limb Loss Following Infrainguinal Bypass in The Vascular Quality Initiative Database,2017,renal function predicts limb loss following infrainguinal bypass in the vascular quality initiative database
Renal Dysfunction and Associated Morbidity/Mortality with Suprarenal Cross Clamping During Abdominal Aortic Reconstruction,2017,renal dysfunction and associated morbidity/mortality with suprarenal cross clamping during abdominal aortic reconstruction
Aortic Disease,2017,aortic disease
Type Ia Endoleaks Management - What works?,2017,type ia endoleaks management - what works?
Type II Endoleaks: How and When to Treat,2017,type ii endoleaks: how and when to treat
TBAD - False Lumen Management,2017,tbad - false lumen management
RAAA - How to treat short necks,2017,raaa - how to treat short necks
Managing the L SCA with TEVAR,2017,managing the l sca with tevar
FEVAR - When should they be Used,2017,fevar - when should they be used
Chimneys/Snorkels - When to Avoid?,2017,chimneys/snorkels - when to avoid?
Managing Recurrent Stenosis,2017,managing recurrent stenosis
Carotid Stenting,2017,carotid stenting
Managing tandem lesions,2017,managing tandem lesions
Managing the Acute Stroke,2017,managing the acute stroke
Preventing stroke with TEVAR,2017,preventing stroke with tevar
Evidence supporting Medical Therapy,2017,evidence supporting medical therapy
Current Role of TPA,2017,current role of tpa
May Thurner Syndrome; Is a More Aggressive Approach Warranted?,2017,may thurner syndrome; is a more aggressive approach warranted?
IVC Filter Complications,2017,ivc filter complications
Saphenous Ablation - Best Approach,2017,saphenous ablation - best approach
Managing Perforators,2017,managing perforators
Managing Steal Syndrome,2017,managing steal syndrome
New Anticoagulants Make a Difference?,2017,new anticoagulants make a difference?
Fistula First Outcomes,2017,fistula first outcomes
Managing Recurrent Stenosis,2017,managing recurrent stenosis
Approach to Multilevel Disease,2017,approach to multilevel disease
When Is Atherectomy Beneficial?,2017,when is atherectomy beneficial?
Management of Popliteal Aneurysms,2017,management of popliteal aneurysms
When is Thrombolysis Indicated,2017,when is thrombolysis indicated
Evidence for surgical BK intervention?,2017,evidence for surgical bk intervention?
Evidence for Endovascular BK intervention?,2017,evidence for endovascular bk intervention?
Survival Following Fenestrated/Branched Endovascular Aortic Repair - Implications for Decision Making,2017,survival following fenestrated/branched endovascular aortic repair - implications for decision making
Implementation of a Bundled Protocol Significantly Reduces Risk of Spinal Cord Ischemia after Branched/Fenestrated Endovascular Aortic Repair,2017,implementation of a bundled protocol significantly reduces risk of spinal cord ischemia after branched/fenestrated endovascular aortic repair
Covered Stents Reduce Interventions and Improve Patency over Bare Metal Stents for Mesenteric Occlusive Disease,2017,covered stents reduce interventions and improve patency over bare metal stents for mesenteric occlusive disease
Outcomes Of Re-Intervention After Tibial Endovascular Intervention,2017,outcomes of re-intervention after tibial endovascular intervention
Impact of Early versus Late Timing of TEVAR On Aortic Remodeling and Long-Term Survival Following Type B Aortic Dissection,2017,impact of early versus late timing of tevar on aortic remodeling and long-term survival following type b aortic dissection
Lower Extremity Bypass is Associated with Lower Short-Term Major Adverse Limb Events and Equivalent Major Adverse Cardiac Events Compared to Endovascular Intervention in A National Cohort with Critical Limb Ischemia,2017,lower extremity bypass is associated with lower short-term major adverse limb events and equivalent major adverse cardiac events compared to endovascular intervention in a national cohort with critical limb ischemia
Carotid Artery Revascularization in Patients with Contralateral Carotid Artery Occlusion: Stent or Endarterectomy?,2017,carotid artery revascularization in patients with contralateral carotid artery occlusion: stent or endarterectomy?
Outcomes of Thoracic Endovascular Aortic Repair in Adult Aortic Coarctation Patients,2017,outcomes of thoracic endovascular aortic repair in adult aortic coarctation patients
Outcomes of Concomitant Renal Reconstruction During Open Para-visceral Aortic Aneurysm Repair,2017,outcomes of concomitant renal reconstruction during open para-visceral aortic aneurysm repair
"Importance of Post-Procedural Wound, Ischemia and Foot Infection (WIfI) Restaging in Predicting Limb Salvage",2017,"importance of post-procedural wound, ischemia and foot infection (wifi) restaging in predicting limb salvage"
Determinants and Outcomes of Non-operative Management of Blunt Traumatic Aortic Injuries,2017,determinants and outcomes of non-operative management of blunt traumatic aortic injuries
Those Who Cannot Remember the Past Are Condemned to Repeat It,2017,those who cannot remember the past are condemned to repeat it
Long-Term Results of Endovascular Repair for Descending Thoracic Aortic Aneurysms,2017,long-term results of endovascular repair for descending thoracic aortic aneurysms
Open Branched Graft Reconstruction of Aortic Aneurysms in Connective Tissue Disorders versus Degenerative Disease: A 10-year Institutional Experience,2017,open branched graft reconstruction of aortic aneurysms in connective tissue disorders versus degenerative disease: a 10-year institutional experience
Complications After Endovascular Treatment of Hepatic Artery Stenosis Following Liver Transplantation,2017,complications after endovascular treatment of hepatic artery stenosis following liver transplantation
Risk Factors for Unplanned Readmission and Stump Complications following Major Lower Extremity Amputation,2017,risk factors for unplanned readmission and stump complications following major lower extremity amputation
High Hemoglobin A1c Associated With Increased Adverse Limb Events In Peripheral Arterial Disease Patients Undergoing Revascularization,2017,high hemoglobin a1c associated with increased adverse limb events in peripheral arterial disease patients undergoing revascularization
A Comparison of Preoperative and Intraoperative Vein Mapping Sizes for Arteriovenous Fistula Creation,2017,a comparison of preoperative and intraoperative vein mapping sizes for arteriovenous fistula creation
The Role of AV Grafts in 2017,2017,the role of av grafts in 2017
Vascular Access Surgery in the Elderly Patient,2017,vascular access surgery in the elderly patient
Complex Venous Interventions,2017,complex venous interventions
Robotic IVC Surgery,2017,robotic ivc surgery
Nutcracker Syndrome,2017,nutcracker syndrome
Robotic assisted Left Renal Vein Transposition: A Case report of a Novel Surgical Technique for the Treatment of Renal Nutcracker Syndrome,2017,robotic assisted left renal vein transposition: a case report of a novel surgical technique for the treatment of renal nutcracker syndrome
Endovascular Treatment of Nutcracker Syndrome: A Case Report,2017,endovascular treatment of nutcracker syndrome: a case report
Nickel allergy in a Patient with Claudication,2017,nickel allergy in a patient with claudication
Systemic Hyper-Sensitivity Reaction to Endovascular Stainless Steel Stent,2017,systemic hyper-sensitivity reaction to endovascular stainless steel stent
A Complex Case of Extent III Thoracoabdominal Aortic Aneurysm With Takayasu Arteritis,2017,a complex case of extent iii thoracoabdominal aortic aneurysm with takayasu arteritis
Giant Iliac Artery Aneurysm after Failed Endovascular Therapy,2017,giant iliac artery aneurysm after failed endovascular therapy
Successful Surgical Management of Secondary Aortoesophageal Fistula With Stent Graft Infection,2017,successful surgical management of secondary aortoesophageal fistula with stent graft infection
Isolated Lower Extremity Vasculitis Leading to Progressive Critical Limb Ischemia,2017,isolated lower extremity vasculitis leading to progressive critical limb ischemia
Bridging the Gap: Intra-operative Cone-beam CT Guided Endovascular Recanalization of an Interrupted Aortic Arch,2017,bridging the gap: intra-operative cone-beam ct guided endovascular recanalization of an interrupted aortic arch
Parallel Sent Graft Repair of Arch Aneurysm,2017,parallel sent graft repair of arch aneurysm
Open Removal of a Trapease Inferior Vena Caval Filter,2017,open removal of a trapease inferior vena caval filter
Traumatic Aortic Pseudoaneurysm with Bullet Embolism Following Multiple Gun Shot Wounds,2017,traumatic aortic pseudoaneurysm with bullet embolism following multiple gun shot wounds
Improving Outcomes and Value with Staged Hybrid Extent II Thoracoabdominal Aortic Aneurysm Repair,2017,improving outcomes and value with staged hybrid extent ii thoracoabdominal aortic aneurysm repair
Anatomical/Technical Predictors of Perioperative Clinical Outcomes after Carotid Artery Stenting,2017,anatomical/technical predictors of perioperative clinical outcomes after carotid artery stenting
Competitive athletes: Immediate and long term results of first rib resection and scalenectomy for thoracic outlet syndrome,2017,competitive athletes: immediate and long term results of first rib resection and scalenectomy for thoracic outlet syndrome
Increased Stroke Rate in Medically Managed Carotid Stenosis Patients,2017,increased stroke rate in medically managed carotid stenosis patients
Determining Patient Risk Factors Associated with Accelerated Growth of Popliteal Artery Aneurysms,2017,determining patient risk factors associated with accelerated growth of popliteal artery aneurysms
Sarcopenia Predicts Poor Long-Term Survival in Patients Undergoing Endovascular Aortic Aneurysm Repair,2017,sarcopenia predicts poor long-term survival in patients undergoing endovascular aortic aneurysm repair
Intra-Operative Gutter Endoleaks that Merritt Our Attention,2017,intra-operative gutter endoleaks that merritt our attention
Factors Affecting Deep Venous Thrombosis Following Endovascular and Open Abdominal Aortic Aneurysm Repair,2016,factors affecting deep venous thrombosis following endovascular and open abdominal aortic aneurysm repair
Concomitant Parallel Endografting and Fenestrated Experience in a Regional Aortic Center,2016,concomitant parallel endografting and fenestrated experience in a regional aortic center
Dietary Zyflamend Inhibits Intimal Hyperplasia Development via the Attenuation of Macrophage Infiltration in a Rodent Model of Vascular Injury,2016,dietary zyflamend inhibits intimal hyperplasia development via the attenuation of macrophage infiltration in a rodent model of vascular injury
Analysis of Results after Ch-EVAR for Patients with Less Than a Five Millimeter Proximal Neck,2016,analysis of results after ch-evar for patients with less than a five millimeter proximal neck
Clinical Outcomes of Double Mandibular Osteotomy for Exposure of Skull Based Carotid Artery Pathology,2016,clinical outcomes of double mandibular osteotomy for exposure of skull based carotid artery pathology
"Patients with Asymptomatic, Severe Peripheral Arterial Disease have Worse Outcomes than Patients with Claudication",2016,"patients with asymptomatic, severe peripheral arterial disease have worse outcomes than patients with claudication"
Factors Affecting Length of Stay and Discharge Needs After Lower Extremity Amputation,2016,factors affecting length of stay and discharge needs after lower extremity amputation
Natural History of Aneurysm Neck Size Progression After Endovascular Repair of Infrarenal Abdominal Aortic Aneurysm,2016,natural history of aneurysm neck size progression after endovascular repair of infrarenal abdominal aortic aneurysm
Basics of the Wound Healing,2016,basics of the wound healing
"Chronic Wound Biology: Biofilm Management, Debridement & Infection Control",2016,"chronic wound biology: biofilm management, debridement & infection control"
Skin Substitutes: The Role for Engineered Skin Products in the Management of Chronic Wounds,2016,skin substitutes: the role for engineered skin products in the management of chronic wounds
The Role of Negative Pressure in Healing Chronic Wounds,2016,the role of negative pressure in healing chronic wounds
The Pathophysiology of Compression in Venous Stasis Ulcers,2016,the pathophysiology of compression in venous stasis ulcers
Recognition of Unusual Wounds – When & What to Biopsy,2016,recognition of unusual wounds – when & what to biopsy
Clinical Practice Guideline Review SVS/AVF Guidelines for Venous Wound Management,2016,clinical practice guideline review svs/avf guidelines for venous wound management
SVS Threatened Limb Classification/WiFi Wound Classification,2016,svs threatened limb classification/wifi wound classification
The Diabetic Foot Wound,2016,the diabetic foot wound
Off-loading & Pressure Relief for the Vascular Surgeon,2016,off-loading & pressure relief for the vascular surgeon
Infection Control – The Role for Surgical Resection vs. Antibiotics,2016,infection control – the role for surgical resection vs. antibiotics
Foot Reconstruction – When & Why,2016,foot reconstruction – when & why
The Multidisciplinary Approach to Wound Care and Why Vascular Surgeons Should Take the Lead,2016,the multidisciplinary approach to wound care and why vascular surgeons should take the lead
The Future of Wound Care in the Bundled Care Environment,2016,the future of wound care in the bundled care environment
The Wound Care Center – The Pro's and Cons of 3rd Party Management,2016,the wound care center – the pro's and cons of 3rd party management
Redo Carotid Endarterectomy Versus Stenting: Durability and Midterm Outcomes,2016,redo carotid endarterectomy versus stenting: durability and midterm outcomes
Current Surgical Management of Carotid Body Tumors,2016,current surgical management of carotid body tumors
Impact of Cerebral Monitoring and Shunting on Outcomes in Carotid Endarterectomy,2016,impact of cerebral monitoring and shunting on outcomes in carotid endarterectomy
Predictors of Poor Outcome after Carotid Intervention,2016,predictors of poor outcome after carotid intervention
The Physician Quality Reporting System (PQRS) Successfully Measures Quality of Care for Elective Procedures for Asymptomatic Abdominal Aortic Aneurysms and Asymptomatic Carotid Artery Disease,2016,the physician quality reporting system (pqrs) successfully measures quality of care for elective procedures for asymptomatic abdominal aortic aneurysms and asymptomatic carotid artery disease
Non-Catheter Associated Upper-Extremity Deep Venous Thrombosis: Patient Characteristics and Outcomes from the RIETE Registry,2016,non-catheter associated upper-extremity deep venous thrombosis: patient characteristics and outcomes from the riete registry
The Use of Inflated Balloons to Improve Fenestration Alignment During the Deployment of Fenestrated Grafts,2016,the use of inflated balloons to improve fenestration alignment during the deployment of fenestrated grafts
Flexible Robotics with Electromagnetic Tracking Improve Safety and Efficiency During in Vitro Endovascular Navigation,2016,flexible robotics with electromagnetic tracking improve safety and efficiency during in vitro endovascular navigation
AAA Repair in Octogenarians: Is it Worth the Risk?,2016,aaa repair in octogenarians: is it worth the risk?
Differential Hypertensive Protease Expression In The Thoracic Versus Abdominal Aorta,2016,differential hypertensive protease expression in the thoracic versus abdominal aorta
Duplex Criteria for In-Stent Restenosis of Mesenteric Arteries,2016,duplex criteria for in-stent restenosis of mesenteric arteries
An Integrated Approach to Thoracoabdominal Aortic Aneurysm Repair: Complimentary Roles of Open and Hybrid Approaches,2016,an integrated approach to thoracoabdominal aortic aneurysm repair: complimentary roles of open and hybrid approaches
Zone 2 Thoracic Endovascular Aortic Repair and Left Subclavian Artery Coverage: Revascularization Reduces Stroke Risk,2016,zone 2 thoracic endovascular aortic repair and left subclavian artery coverage: revascularization reduces stroke risk
Predictors of Intervention and Mortality in Patients with Uncomplicated Acute Type B Aortic Dissection,2016,predictors of intervention and mortality in patients with uncomplicated acute type b aortic dissection
Five Year Patency Rates for Heparin Bonded Expanded Polytetrafluoroethylene Femoropopliteal Bypass Grafts vs. Eptfe Grafts Without Heparin,2016,five year patency rates for heparin bonded expanded polytetrafluoroethylene femoropopliteal bypass grafts vs. eptfe grafts without heparin
Comparing Vascular Quality Initiative and National Surgical Quality Improvement Program Populations & Outcomes in Open Infrainguinal Bypass,2016,comparing vascular quality initiative and national surgical quality improvement program populations & outcomes in open infrainguinal bypass
Impact of foot infection on infrainguinal bypass outcomes in patients with limb-threatening ischemia,2016,impact of foot infection on infrainguinal bypass outcomes in patients with limb-threatening ischemia
"Examine successes and pitfalls for incorporating other specialties into a vascular surgery practice group. Plan 2 or 3 talks that discuss the following specialties: Podiatrist, Hospitalist, Vascular Medicine, and/or Wound Care Specialist.",2016,"examine successes and pitfalls for incorporating other specialties into a vascular surgery practice group. plan 2 or 3 talks that discuss the following specialties: podiatrist, hospitalist, vascular medicine, and/or wound care specialist."
Multiple Arterial Aneurysms in a Young Mexican Female With Possible Loeys-Dietz Syndrome,2016,multiple arterial aneurysms in a young mexican female with possible loeys-dietz syndrome
"Adjunctive Techniques for Large Carotid Body Tumors Percutaneous Embolization, TCD Monitoring (video)",2016,"adjunctive techniques for large carotid body tumors percutaneous embolization, tcd monitoring (video)"
Endovascular Repair of a Symptomatic Chronic Type A Aortic Dissection Using an Arch Branched Device,2016,endovascular repair of a symptomatic chronic type a aortic dissection using an arch branched device
Laparoscopic Repair of a Renal Artery Aneurysm with Partial Nephrectomy in a Patient with a Synchronous Primary Renal Malignancy and Fibromuscular Dysplasia (video),2016,laparoscopic repair of a renal artery aneurysm with partial nephrectomy in a patient with a synchronous primary renal malignancy and fibromuscular dysplasia (video)
Syndrome Presenting After Blunt Trauma: A Case Series,2016,syndrome presenting after blunt trauma: a case series
Coral Reef Aorta: An Endangered Species (video),2016,coral reef aorta: an endangered species (video)
Endovascular Management of Chronic Total Occlusions of the Inferior Vena Cava,2016,endovascular management of chronic total occlusions of the inferior vena cava
A Comparison of Patency and Interventions in Thigh versus HeRO Grafts for Chronic Hemodialysis,2016,a comparison of patency and interventions in thigh versus hero grafts for chronic hemodialysis
Hemodynamic Perturbations Do Not Correlate with Hand Dysfunction after Hemodialysis Fistula Placement,2016,hemodynamic perturbations do not correlate with hand dysfunction after hemodialysis fistula placement
Use of Hyperspectral Imaging to Assess Vascular Dysfunction in Arterial Disease,2016,use of hyperspectral imaging to assess vascular dysfunction in arterial disease
A Novel Large Animal Model of Peripheral Arterial Disease,2016,a novel large animal model of peripheral arterial disease
Initial In-Vitro and In-Vivo Evaluation of a Self-Monitoring “Smart” Bypass Graft,2016,initial in-vitro and in-vivo evaluation of a self-monitoring “smart” bypass graft
New Image Processing and Noise Reduction Software Reduces Radiation Dose during Complex Endovascular Procedures,2016,new image processing and noise reduction software reduces radiation dose during complex endovascular procedures
"Human Macrophages from Type 2 Diabetic (T2D) Wounds Display an Increased, Pro-Inflammatory M1 Phenotype",2015,"human macrophages from type 2 diabetic (t2d) wounds display an increased, pro-inflammatory m1 phenotype"
Outcomes of Fenestrated/Branched Endograft Repair for Acute Aortic Pathology,2015,outcomes of fenestrated/branched endograft repair for acute aortic pathology
Fenestrated Endovascular Aortic Aneurysm Repair for Failed EVAR with Suprarenal Fixation,2015,fenestrated endovascular aortic aneurysm repair for failed evar with suprarenal fixation
A Comparison of the Short-Term Outcomes of Elective Inflow Revascularization for Claudicants,2015,a comparison of the short-term outcomes of elective inflow revascularization for claudicants
"A Poly-Herbal Dietary Supplement, Zyflamend, Inhibits Matrix Metalloproteinase Expression and Attenuates Intimal Hyperplasia in a Rodent Model of Vascular Disease",2015,"a poly-herbal dietary supplement, zyflamend, inhibits matrix metalloproteinase expression and attenuates intimal hyperplasia in a rodent model of vascular disease"
Impact of Preexisting Structural Cardiac Disease on Successful Arteriovenous Acces,2015,impact of preexisting structural cardiac disease on successful arteriovenous acces
Popliteal Artery injuries: A Meta-Analysis and Literature Review of a Complex Injury,2015,popliteal artery injuries: a meta-analysis and literature review of a complex injury
"Late, Main-body Aortic Endograft Component Uncoupling and Type III Endoleak: Identification, Management, and Prevention",2015,"late, main-body aortic endograft component uncoupling and type iii endoleak: identification, management, and prevention"
Analysis of the GE System,2015,analysis of the ge system
Analysis of the Zeego System,2015,analysis of the zeego system
Endovascular Management: The New Gold Standard,2015,endovascular management: the new gold standard
Medical Management is the Preferred Treatment For Asymptomatic Aortic Dissection,2015,medical management is the preferred treatment for asymptomatic aortic dissection
Basic Radiation Physics,2015,basic radiation physics
Practical Tips for Reducing Radiation Dose,2015,practical tips for reducing radiation dose
Biologic Effects of Radiation,2015,biologic effects of radiation
The Impact of Life Expectancy on the Treatment Algorithm of the Vascular Patient,2015,the impact of life expectancy on the treatment algorithm of the vascular patient
Preoperative Management of the Vascular Patient: How Will Quality Be Assessed and Why Should I Care?,2015,preoperative management of the vascular patient: how will quality be assessed and why should i care?
Postoperative Care of the Vascular Patient: What should be the standard of care and why?,2015,postoperative care of the vascular patient: what should be the standard of care and why?
Volumetric Analysis of the Initial Index Computed Tomography (CT) Scan Can Predict the Natural History of Acute Uncomplicated Type B Dissections,2015,volumetric analysis of the initial index computed tomography (ct) scan can predict the natural history of acute uncomplicated type b dissections
EndoAnchor Treatment of Type Ia Endoleaks After Endovascular Infrarenal Aortic Aneurysm Repair,2015,endoanchor treatment of type ia endoleaks after endovascular infrarenal aortic aneurysm repair
Active Smoking Is Associated With Increased Odds Of Limb Loss Among Claudicants Undergoing Infrainguinal Bypass,2015,active smoking is associated with increased odds of limb loss among claudicants undergoing infrainguinal bypass
Multivariate Analysis of 319 Iliac Stents Reveals the Strong Impact of Demographic Factors and Lesion Severity on Stent Patency,2015,multivariate analysis of 319 iliac stents reveals the strong impact of demographic factors and lesion severity on stent patency
Redefining the Operative Threshold in Women with Abdominal Aortic Aneurysms,2015,redefining the operative threshold in women with abdominal aortic aneurysms
The Correlation Between CT and Duplex Evaluation of Vein Bypass Grafts and Their Relationship to Graft Failure,2015,the correlation between ct and duplex evaluation of vein bypass grafts and their relationship to graft failure
Outcomes of Infected Abdominal Aortic Endografts: A Multicenter Experience,2015,outcomes of infected abdominal aortic endografts: a multicenter experience
The Aorfix AAA Endograft in Highly-angulated Aortic Necks: Performance in the Pythagoras U.S. Clinical Trial,2015,the aorfix aaa endograft in highly-angulated aortic necks: performance in the pythagoras u.s. clinical trial
Improved Trends in Patient Survival and Decreased Major Complications after Emergency Ruptured Abdominal Aortic Aneurysm Repair from 2005 to 2011,2015,improved trends in patient survival and decreased major complications after emergency ruptured abdominal aortic aneurysm repair from 2005 to 2011
Comparison of Endovascular and Open Repair for Juxtarenal and Pararenal Aneurysms,2015,comparison of endovascular and open repair for juxtarenal and pararenal aneurysms
Low Mortality in Elective and Emergency Abdominal Aortic Aneurysm Repair in Octogenerians,2015,low mortality in elective and emergency abdominal aortic aneurysm repair in octogenerians
The Evolution of Vascular Surgery Since the Major Contributions to Our Specialty,2015,the evolution of vascular surgery since the major contributions to our specialty
Post Stent Ballooning Increases Postoperative Stroke And Death Rate in Carotid Artery Stenting,2015,post stent ballooning increases postoperative stroke and death rate in carotid artery stenting
Routine Postoperative Carotid Duplex Ultrasound Surveillance after Carotid Endarterectomy,2015,routine postoperative carotid duplex ultrasound surveillance after carotid endarterectomy
Risk factors for Cranial Nerve Injury after Carotid Endarterectomy in NSQIP CEA - Targeted Database,2015,risk factors for cranial nerve injury after carotid endarterectomy in nsqip cea - targeted database
Surgeon Radiation Dose during Complex Endovascular Procedures,2015,surgeon radiation dose during complex endovascular procedures
Antiplatelet and Statin Treatment is Not Associated with Reduced Myocardial Infarction After High Risk Vascular Procedures,2015,antiplatelet and statin treatment is not associated with reduced myocardial infarction after high risk vascular procedures
Heart Rate is Not a Reliable Predictor of Adverse Cardiac Outcomes or Mortality after Major Elective Vascular Surgery,2015,heart rate is not a reliable predictor of adverse cardiac outcomes or mortality after major elective vascular surgery
THE BUSINESS OF SURGERY IN MEDICINE,2015,the business of surgery in medicine
"I May Not be Southern by Birth, but I am Proud to be an American: The Role of International Medical Graduates in Vascular Surgery",2015,"i may not be southern by birth, but i am proud to be an american: the role of international medical graduates in vascular surgery"
